code_insee,commune,prix_m2_maison,prix_m2_appartement,nb_ventes_maison,nb_ventes_appartement,source,updated_at
"88","88",2814.29,4732.14,750,3989,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"4","4",2690.37,4687.50,1132,2266,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"555","555",3415.21,3380.00,606,2723,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"118","118",3093.39,5849.33,826,2387,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"63","63",3874.15,4456.19,1058,2124,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"7","7",3195.40,3098.39,1329,1742,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"1","1",2105.53,4285.71,1051,1555,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"109","109",3097.35,3920.24,727,1866,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"172","172",2797.26,3400.00,698,1800,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"69","69",3113.21,3410.34,1086,1409,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"29","29",2612.90,4742.50,702,1610,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"19","19",2464.10,2621.62,900,1297,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"113","113",2325.54,3273.44,710,1467,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"3","3",2554.17,3436.12,1007,1086,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"194","194",2493.49,2864.78,1070,986,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"10","10",2554.35,3833.33,749,1272,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"115","115",2093.39,8837.84,566,1433,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"350","350",2660.38,3981.50,563,1387,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"32","32",2415.69,2850.14,872,1056,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"33","33",2078.77,3354.84,845,1075,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"137","137",2726.50,2812.50,566,1321,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"185","185",1772.61,2431.03,578,1293,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"85","85",2388.89,2250.00,755,1105,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"218","218",2250.46,1486.49,567,1197,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"117","117",2340.91,9294.12,486,1271,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"12","12",2302.75,7073.33,625,1105,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"189","189",2523.81,2485.51,694,1013,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"56","56",2525.00,2511.43,646,1060,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"136","136",2089.09,1857.14,679,1009,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"108","108",2545.09,3725.54,791,894,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"116","116",2254.40,10255.56,526,1109,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"238","238",2995.10,3727.78,520,1092,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"231","231",2372.26,2777.78,474,1121,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"129","129",2566.67,3500.05,869,705,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"61","61",2043.48,3846.15,728,823,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"9","9",2852.11,5125.00,775,775,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"114","114",2631.58,8230.38,637,906,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"18","18",2504.42,3165.23,863,650,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"65","65",2491.41,3130.56,825,687,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"191","191",2098.08,3298.86,830,664,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"119","119",2001.90,6584.93,522,970,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"21","21",2197.38,3220.18,824,667,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"281","281",2366.20,3257.58,683,796,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"31","31",2010.49,2707.04,731,730,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"51","51",2377.38,6693.99,698,756,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"112","112",2113.64,8130.47,513,926,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"50","50",2814.81,3277.68,755,666,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"261","261",2547.21,3000.00,518,899,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"15","15",2352.94,3951.61,855,559,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"24","24",2225.49,5344.87,620,786,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"103","103",2318.84,4258.87,627,774,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"351","351",2383.79,2484.88,501,898,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"121","121",2288.46,2500.00,671,718,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"122","122",2456.44,4272.49,714,672,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"5","5",3000.00,3480.56,833,536,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"120","120",2168.46,8076.92,472,890,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"8","8",2531.65,3771.43,665,695,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"202","202",2415.16,2850.00,533,823,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"11","11",2469.23,2750.00,627,726,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"46","46",2599.10,4634.75,732,614,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"47","47",2754.22,2881.85,870,460,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"27","27",2701.50,4264.71,610,707,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"14","14",2102.27,2500.00,641,676,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"208","208",2525.69,3910.78,481,834,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"157","157",2251.76,2740.48,654,612,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"44","44",2261.90,7000.00,519,735,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"540","540",2882.35,2960.53,283,967,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"266","266",2379.33,3394.47,304,940,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"28","28",2235.29,3821.43,595,639,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"23","23",2440.75,3937.50,682,549,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"181","181",2065.76,2135.59,580,639,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"105","105",2041.27,7513.16,620,596,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"102","102",1908.40,4288.45,551,662,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"300","300",2616.50,4161.26,598,610,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"37","37",2232.14,3428.42,645,542,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"42","42",2341.41,3292.68,596,587,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"454","454",2569.77,2830.77,281,901,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"83","83",2100.84,4534.48,480,701,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"111","111",1828.57,9668.75,269,911,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"75","75",2462.81,3378.20,633,544,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"70","70",2258.06,5347.22,521,647,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"48","48",2571.04,5324.04,573,594,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"2","2",2481.15,4285.71,622,541,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"53","53",2368.42,2873.82,539,614,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"234","234",2549.02,2739.13,505,641,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"395","395",2442.81,2392.79,244,902,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"123","123",2571.95,4713.59,546,596,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"126","126",2592.59,3279.72,535,592,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"387","387",1775.00,3250.00,213,911,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"49","49",2196.94,5672.86,620,488,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"22","22",2507.63,3626.17,629,466,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"76","76",2208.89,2022.80,515,578,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"58","58",2726.37,4177.33,591,501,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"54","54",2657.66,3427.04,631,453,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"68","68",3055.56,5333.33,612,463,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"57","57",2260.06,2935.48,616,455,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"34","34",2571.43,3870.97,533,535,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"79","79",2223.70,4437.97,511,550,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"17","17",2766.24,3558.48,534,526,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"107","107",2603.29,11073.68,514,537,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"81","81",2500.00,3750.00,605,445,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"99","99",2052.71,2418.60,726,321,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"55","55",3258.43,5629.81,545,500,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"26","26",2443.43,6000.00,515,527,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"73","73",2651.16,4600.00,509,527,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"104","104",2211.11,8449.52,446,582,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"110","110",2027.38,8720.93,340,687,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"133","133",2412.32,4672.07,434,592,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"160","160",2032.00,2857.14,507,514,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"62","62",2042.50,5262.71,520,501,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"13","13",2021.28,2782.29,620,398,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"155","155",2230.34,4191.34,609,408,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"25","25",2403.85,4603.57,599,412,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"66","66",1933.58,3539.72,518,492,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"35","35",2793.62,4638.30,652,349,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"187","187",2000.00,1789.47,489,509,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"229","229",2108.83,2240.08,528,466,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"71","71",3000.00,4019.64,559,430,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"184","184",2533.73,2750.00,554,435,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"206","206",2103.45,3822.22,421,567,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"445","445",2500.00,2315.95,250,732,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"16","16",2493.33,3854.55,662,313,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"198","198",2139.78,1974.99,579,394,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"288","288",3045.98,3639.29,439,527,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"209","209",2483.33,2946.43,505,459,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"41","41",2190.48,3846.15,489,472,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"215","215",2270.99,2081.99,616,342,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"260","260",2698.72,4057.92,464,491,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"162","162",2500.00,2868.61,635,318,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"213","213",2367.75,2833.33,526,423,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"130","130",2263.25,2909.23,546,402,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"183","183",2004.74,2781.38,578,368,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"204","204",2309.38,3081.40,328,595,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"143","143",2650.13,3250.00,574,347,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"40","40",2003.61,6149.55,461,460,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"178","178",1750.00,2325.58,561,357,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"64","64",2545.45,4188.81,509,402,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"212","212",2255.28,3375.00,542,369,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"30","30",2555.56,3925.00,317,593,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"80","80",2107.84,8241.13,455,454,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"284","284",2549.02,2851.35,591,314,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"207","207",2080.06,4193.84,438,454,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"193","193",1838.83,2963.38,602,286,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"154","154",1986.10,4104.28,633,252,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"279","279",1898.73,2644.44,617,263,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"96","96",2083.88,2483.33,555,321,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"201","201",2274.71,3435.42,397,478,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"203","203",2316.52,2056.35,432,440,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"210","210",2280.75,2915.57,424,447,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"243","243",2560.00,3781.78,513,356,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"106","106",2239.58,12000.00,510,359,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"205","205",2039.29,3416.67,352,517,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"6","6",2328.09,3640.02,494,374,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"383","383",2154.57,4266.08,212,652,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"362","362",2196.20,2200.00,276,583,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"145","145",2223.56,2392.31,522,336,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"214","214",2814.70,2369.32,506,350,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"232","232",2065.63,2350.44,490,362,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"39","39",2368.42,3416.67,539,313,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"95","95",2060.11,1938.78,544,307,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"278","278",2405.06,2216.52,425,420,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"165","165",1990.29,2608.70,599,245,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"262","262",2287.65,2637.07,399,434,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"138","138",2113.59,3326.78,540,280,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"176","176",2138.46,3129.66,557,258,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"310","310",1978.02,2393.98,340,469,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"127","127",2036.20,2902.78,496,312,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"72","72",2757.08,3567.71,576,230,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"190","190",2126.76,2948.13,489,317,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"301","301",2155.17,3492.94,365,440,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"149","149",2241.94,2787.50,459,335,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"211","211",2328.47,3281.90,531,262,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"192","192",2084.97,3066.67,472,321,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"388","388",2075.00,3386.96,175,607,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"151","151",2000.00,2286.45,526,252,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"132","132",2007.30,3983.75,497,276,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"92","92",2027.27,2380.95,550,221,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"186","186",2132.84,4166.67,474,295,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"36","36",2255.32,4680.85,474,290,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"161","161",2105.26,5060.90,432,329,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"153","153",2068.39,3730.77,425,329,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"150","150",2566.37,4345.65,446,304,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"306","306",2764.71,3738.10,431,297,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"140","140",2278.02,2916.67,586,139,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"101","101",1944.44,10643.07,501,220,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"89","89",2254.90,3042.25,525,190,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"94","94",2692.31,3819.64,504,210,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"59","59",2240.81,2710.36,446,266,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"124","124",2160.00,2980.00,479,226,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"20","20",2291.98,4300.00,425,278,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"146","146",2244.90,4322.03,511,191,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"43","43",2531.51,4005.40,492,210,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"52","52",2151.90,5210.65,422,278,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"159","159",1986.88,2696.08,393,303,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"90","90",2397.58,3673.17,532,160,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"168","168",2263.89,2546.55,529,157,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"217","217",2334.04,2602.46,467,218,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"197","197",1953.26,3275.95,500,176,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"226","226",2389.34,2951.08,449,226,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"171","171",2470.59,3370.21,379,292,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"87","87",2310.26,2392.35,459,204,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"286","286",2141.30,2162.16,337,324,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"152","152",2457.87,3333.56,514,146,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"259","259",2315.79,2603.45,391,267,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"67","67",2083.33,7325.83,445,212,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"147","147",2051.70,2042.50,444,209,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"93","93",2307.69,4749.74,486,164,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"258","258",2008.06,3516.67,388,260,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"131","131",2576.47,3583.72,507,140,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"318","318",3097.35,2930.08,401,244,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"599","599",1800.00,2228.72,372,273,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"98","98",2400.00,3333.33,452,191,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"236","236",2240.17,3973.89,436,206,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"199","199",2436.36,2791.67,484,157,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"225","225",2197.56,3041.90,493,148,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"169","169",2243.81,2467.99,401,238,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"323","323",2083.33,2421.86,417,218,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"174","174",1843.73,2551.02,402,233,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"77","77",2613.99,3617.02,430,204,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"256","256",2153.06,2895.93,351,282,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"97","97",2117.93,3476.47,492,134,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"163","163",2024.68,2755.17,456,165,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"148","148",2302.67,2980.77,472,149,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"220","220",2200.00,4240.51,411,205,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"182","182",2316.98,2625.00,506,109,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"270","270",2037.01,2127.22,382,228,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"322","322",2397.48,2719.30,302,303,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"328","328",2440.91,2637.60,424,180,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"440","440",1776.32,1672.00,169,435,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"60","60",2343.75,5369.23,374,229,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"38","38",2304.64,3214.12,398,204,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"228","228",2086.21,2363.64,371,231,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"134","134",2129.06,3626.13,349,248,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"249","249",1956.18,2941.06,412,182,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"344","344",1995.45,5047.37,243,351,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"78","78",2389.01,2808.82,404,189,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"264","264",1978.93,2412.79,336,256,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"230","230",1959.74,2033.71,422,170,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"173","173",1789.08,4637.11,354,232,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"139","139",1973.82,2483.77,442,142,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"195","195",2117.83,2694.37,424,158,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"86","86",1982.14,2742.50,465,115,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"282","282",2522.94,3387.10,410,169,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"244","244",1933.96,3857.66,409,168,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"125","125",2015.63,4214.29,455,111,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"299","299",2383.51,2607.04,395,168,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"269","269",1991.33,1974.36,377,184,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"179","179",2009.34,3356.81,441,118,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"273","273",2454.43,3240.74,455,103,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
