code_insee,commune,prix_m2_maison,prix_m2_appartement,nb_ventes_maison,nb_ventes_appartement,source,updated_at
2B193,Omessa,1661,1001,13,7,DVF statistiques,2026-03-02T16:05:02.025Z
2B194,Ortale,1900,1161,2,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B195,Ortiporio,1828,67,5,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B199,Palasca,3942,,10,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B201,Pancheraccia,2074,501,5,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B202,Parata,,100,0,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B205,Patrimonio,4103,4115,35,28,DVF statistiques,2026-03-02T16:05:02.025Z
2B207,Penta-di-Casinca,2799,2399,76,98,DVF statistiques,2026-03-02T16:05:02.025Z
2B208,Perelli,781,408,2,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B210,Pero-Casevecchie,3763,1274,2,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B213,Pianello,793,300,2,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B214,Piano,1611,750,1,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B217,Piazzole,396,1200,2,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B218,Piedicorte-di-Gaggio,1049,888,2,7,DVF statistiques,2026-03-02T16:05:02.025Z
2B219,Piedicroce,1098,719,5,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B220,Piedigriggio,1792,636,3,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B221,Piedipartino,1780,,1,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B222,Pie-d'Orezza,478,1090,4,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B223,Pietralba,2612,1880,4,6,DVF statistiques,2026-03-02T16:05:02.025Z
2B224,Pietracorbara,3697,2936,33,13,DVF statistiques,2026-03-02T16:05:02.025Z
2B225,Pietra-di-Verde,2179,2185,3,6,DVF statistiques,2026-03-02T16:05:02.025Z
2B226,Pietraserena,1960,2079,5,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B227,Pietricaggio,1048,533,1,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B229,Pietroso,1975,1917,13,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B230,Pieve,2145,1857,2,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B231,Pigna,4695,7500,2,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B233,Pino,5496,1194,5,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B234,Piobetta,2143,394,1,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B235,Pioggiola,1954,,5,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B236,Poggio-di-Nazza,1930,774,3,5,DVF statistiques,2026-03-02T16:05:02.025Z
2B238,Poggio-di-Venaco,,932,0,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B239,Poggio-d'Oletta,3750,2105,8,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B241,Poggio-Marinaccio,1818,,1,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B242,Poggio-Mezzana,3263,3085,96,66,DVF statistiques,2026-03-02T16:05:02.025Z
2B243,Polveroso,1000,750,1,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B244,Popolasca,1519,,5,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B245,Porri,2554,1551,5,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B246,La Porta,2058,1354,4,9,DVF statistiques,2026-03-02T16:05:02.025Z
2B250,Prunelli-di-Casacconi,2091,1406,8,7,DVF statistiques,2026-03-02T16:05:02.025Z
2B251,Prunelli-di-Fiumorbo,2871,2423,125,37,DVF statistiques,2026-03-02T16:05:02.025Z
2B252,Pruno,1248,1019,4,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B255,Quercitello,323,1112,1,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B256,Rapaggio,1388,,2,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B257,Rapale,3102,3307,10,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B260,Riventosa,1844,1639,4,6,DVF statistiques,2026-03-02T16:05:02.025Z
2B261,Rogliano,2412,2495,33,16,DVF statistiques,2026-03-02T16:05:02.025Z
2B263,Rospigliani,590,570,3,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B264,Rusio,1094,,2,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B265,Rutali,2809,1797,10,5,DVF statistiques,2026-03-02T16:05:02.025Z
2B267,Saliceto,1158,846,3,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B273,Scata,1562,,1,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B274,Scolca,1639,353,5,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B275,Sermano,1658,,2,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B277,Serra-di-Fiumorbo,2908,,5,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B280,Silvareccio,1274,1703,3,5,DVF statistiques,2026-03-02T16:05:02.025Z
2B281,Sisco,3094,2866,60,20,DVF statistiques,2026-03-02T16:05:02.025Z
2B283,Solaro,3054,3096,33,10,DVF statistiques,2026-03-02T16:05:02.025Z
2B286,Sorbo-Ocagnano,2576,1892,22,11,DVF statistiques,2026-03-02T16:05:02.025Z
2B287,Sorio,1764,3357,15,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B290,Speloncato,2357,2280,8,6,DVF statistiques,2026-03-02T16:05:02.025Z
2B291,Stazzona,1106,642,4,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B292,Sant'Andrea-di-Bozio,1495,,5,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B293,Sant'Andrea-di-Cotone,1967,1279,5,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B296,Sant'Antonino,6062,,4,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B297,San-Damiano,656,,2,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B298,Saint-Florent,6412,4397,29,120,DVF statistiques,2026-03-02T16:05:02.025Z
2B299,San-Gavino-d'Ampugnani,1918,506,8,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B301,San-Gavino-di-Tenda,7258,333,1,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B302,San-Giovanni-di-Moriani,935,1948,2,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B303,San-Giuliano,3377,2082,10,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B304,San-Lorenzo,843,,6,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B305,San-Martino-di-Lota,3850,3163,40,125,DVF statistiques,2026-03-02T16:05:02.025Z
2B306,Santa-Lucia-di-Mercurio,1860,265,4,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B307,Santa-Lucia-di-Moriani,2973,2898,64,104,DVF statistiques,2026-03-02T16:05:02.025Z
2B309,Santa-Maria-di-Lota,5081,2837,34,34,DVF statistiques,2026-03-02T16:05:02.025Z
2B311,Santa-Maria-Poggio,3387,3005,47,13,DVF statistiques,2026-03-02T16:05:02.025Z
2B313,San-Nicolao,2727,3182,64,307,DVF statistiques,2026-03-02T16:05:02.025Z
2B314,Santo-Pietro-di-Tenda,2997,1972,16,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B315,Santo-Pietro-di-Venaco,1598,,4,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B316,Santa-Reparata-di-Balagna,5024,4063,32,34,DVF statistiques,2026-03-02T16:05:02.025Z
2B317,Santa-Reparata-di-Moriani,1444,1726,7,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B318,Taglio-Isolaccio,3317,2426,15,10,DVF statistiques,2026-03-02T16:05:02.025Z
2B319,Talasani,3264,2260,20,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B320,Tallone,2489,484,8,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B321,Tarrano,171,781,3,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B327,Tomino,2612,2289,10,10,DVF statistiques,2026-03-02T16:05:02.025Z
2B328,Tox,1920,1454,4,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B329,Tralonca,1083,886,1,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B332,Urtaca,3339,1780,7,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B333,Vallecalle,6145,1500,4,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B334,Valle-d'Alesani,900,2633,5,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B335,Valle-di-Campoloro,1872,2042,7,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B337,Valle-di-Rostino,611,977,2,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B338,Valle-d'Orezza,394,,2,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B339,Vallica,2209,467,2,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B340,Velone-Orneto,2139,1575,12,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B341,Venaco,2170,1487,15,19,DVF statistiques,2026-03-02T16:05:02.025Z
2B342,Ventiseri,3156,3026,61,16,DVF statistiques,2026-03-02T16:05:02.025Z
2B343,Venzolasca,3017,2024,45,23,DVF statistiques,2026-03-02T16:05:02.025Z
2B344,Verdese,2512,,2,0,DVF statistiques,2026-03-02T16:05:02.025Z
2B346,Vescovato,2642,2572,65,46,DVF statistiques,2026-03-02T16:05:02.025Z
2B347,Vezzani,2486,860,6,7,DVF statistiques,2026-03-02T16:05:02.025Z
2B350,Vignale,2560,1579,5,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B352,Ville-di-Paraso,3421,2399,11,6,DVF statistiques,2026-03-02T16:05:02.025Z
2B353,Ville-di-Pietrabugno,3574,3200,27,197,DVF statistiques,2026-03-02T16:05:02.025Z
2B354,Vivario,1776,681,8,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B355,Volpajola,1718,983,12,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B356,Zalana,2020,2074,3,4,DVF statistiques,2026-03-02T16:05:02.025Z
2B361,Zilia,4158,1348,14,1,DVF statistiques,2026-03-02T16:05:02.025Z
2B364,Zuani,,904,0,2,DVF statistiques,2026-03-02T16:05:02.025Z
2B365,San-Gavino-di-Fiumorbo,1441,1579,4,3,DVF statistiques,2026-03-02T16:05:02.025Z
2B366,Chisa,916,781,5,1,DVF statistiques,2026-03-02T16:05:02.025Z
30001,Aigaliers,3348,,21,0,DVF statistiques,2026-03-02T16:05:02.025Z
30002,Aigremont,2390,,47,0,DVF statistiques,2026-03-02T16:05:02.025Z
30003,Aigues-Mortes,3951,3652,614,182,DVF statistiques,2026-03-02T16:05:02.025Z
30004,Aigues-Vives,2983,2373,194,15,DVF statistiques,2026-03-02T16:05:02.025Z
30005,Aigueze,2153,3647,9,2,DVF statistiques,2026-03-02T16:05:02.025Z
30006,Aimargues,2890,2888,368,54,DVF statistiques,2026-03-02T16:05:02.025Z
30007,Ales,2087,1509,1336,1537,DVF statistiques,2026-03-02T16:05:02.025Z
30008,Allegre-les-Fumades,2074,2465,68,1,DVF statistiques,2026-03-02T16:05:02.025Z
30009,Alzon,1476,425,25,5,DVF statistiques,2026-03-02T16:05:02.025Z
30010,Anduze,2347,1607,172,53,DVF statistiques,2026-03-02T16:05:02.025Z
30011,Les Angles,3433,2970,386,303,DVF statistiques,2026-03-02T16:05:02.025Z
30012,Aramon,2477,2298,198,45,DVF statistiques,2026-03-02T16:05:02.025Z
30013,Argilliers,3034,,27,0,DVF statistiques,2026-03-02T16:05:02.026Z
30014,Arpaillargues-et-Aureillac,3267,,78,0,DVF statistiques,2026-03-02T16:05:02.026Z
30015,Arphy,1763,,16,0,DVF statistiques,2026-03-02T16:05:02.026Z
30016,Arre,1176,723,22,13,DVF statistiques,2026-03-02T16:05:02.026Z
30017,Arrigas,1223,3940,24,2,DVF statistiques,2026-03-02T16:05:02.026Z
30018,Asperes,3305,2563,13,4,DVF statistiques,2026-03-02T16:05:02.026Z
30019,Aubais,3101,2407,180,26,DVF statistiques,2026-03-02T16:05:02.026Z
30020,Aubord,2580,2102,100,6,DVF statistiques,2026-03-02T16:05:02.026Z
30021,Aubussargues,3688,2465,22,1,DVF statistiques,2026-03-02T16:05:02.026Z
30022,Aujac,2145,,14,0,DVF statistiques,2026-03-02T16:05:02.026Z
30023,Aujargues,3236,,48,0,DVF statistiques,2026-03-02T16:05:02.026Z
30024,Aulas,1551,903,30,8,DVF statistiques,2026-03-02T16:05:02.026Z
30025,Aumessas,1651,825,32,8,DVF statistiques,2026-03-02T16:05:02.026Z
30026,Aveze,1652,922,74,23,DVF statistiques,2026-03-02T16:05:02.026Z
30027,Bagard,2362,3360,116,3,DVF statistiques,2026-03-02T16:05:02.026Z
30028,Bagnols-sur-Ceze,2390,1500,645,557,DVF statistiques,2026-03-02T16:05:02.026Z
30029,Barjac,2566,1461,103,20,DVF statistiques,2026-03-02T16:05:02.026Z
30030,Baron,2654,714,32,1,DVF statistiques,2026-03-02T16:05:02.026Z
30031,La Bastide-d'Engras,3126,,27,0,DVF statistiques,2026-03-02T16:05:02.026Z
30032,Beaucaire,2203,1203,555,362,DVF statistiques,2026-03-02T16:05:02.026Z
30033,Beauvoisin,2893,2027,281,37,DVF statistiques,2026-03-02T16:05:02.026Z
30034,Bellegarde,2698,2764,316,38,DVF statistiques,2026-03-02T16:05:02.026Z
30035,Belvezet,2785,,42,0,DVF statistiques,2026-03-02T16:05:02.026Z
30036,Bernis,2603,2487,194,34,DVF statistiques,2026-03-02T16:05:02.026Z
30037,Besseges,1641,783,103,71,DVF statistiques,2026-03-02T16:05:02.026Z
30038,Bez-et-Esparon,1658,949,15,13,DVF statistiques,2026-03-02T16:05:02.026Z
30039,Bezouce,2295,13270,121,15,DVF statistiques,2026-03-02T16:05:02.026Z
30040,Blandas,1744,,23,0,DVF statistiques,2026-03-02T16:05:02.026Z
30041,Blauzac,3142,,114,0,DVF statistiques,2026-03-02T16:05:02.026Z
30042,Boisset-et-Gaujac,2481,2383,151,3,DVF statistiques,2026-03-02T16:05:02.026Z
30043,Boissieres,2791,,33,0,DVF statistiques,2026-03-02T16:05:02.026Z
30044,Bonnevaux,1521,,8,0,DVF statistiques,2026-03-02T16:05:02.026Z
30045,Bordezac,2174,1095,16,6,DVF statistiques,2026-03-02T16:05:02.026Z
30046,Boucoiran-et-Nozieres,1749,1784,51,2,DVF statistiques,2026-03-02T16:05:02.026Z
30047,Bouillargues,2626,2470,261,47,DVF statistiques,2026-03-02T16:05:02.026Z
30048,Bouquet,2965,,20,0,DVF statistiques,2026-03-02T16:05:02.026Z
30049,Bourdic,2953,,25,0,DVF statistiques,2026-03-02T16:05:02.026Z
30050,Bragassargues,2531,,11,0,DVF statistiques,2026-03-02T16:05:02.026Z
30051,Branoux-les-Taillades,1620,653,65,17,DVF statistiques,2026-03-02T16:05:02.026Z
30052,Breau-Mars,1941,1265,52,5,DVF statistiques,2026-03-02T16:05:02.026Z
30053,Brignon,2000,1227,43,3,DVF statistiques,2026-03-02T16:05:02.026Z
30054,Brouzet-les-Quissac,2764,,18,0,DVF statistiques,2026-03-02T16:05:02.026Z
30055,Brouzet-les-Ales,2012,2154,45,4,DVF statistiques,2026-03-02T16:05:02.026Z
30056,La Bruguiere,3073,,49,0,DVF statistiques,2026-03-02T16:05:02.026Z
30057,Cabrieres,2710,,93,0,DVF statistiques,2026-03-02T16:05:02.026Z
30058,La Cadiere-et-Cambo,1431,,13,0,DVF statistiques,2026-03-02T16:05:02.026Z
30059,Le Cailar,2893,2276,149,7,DVF statistiques,2026-03-02T16:05:02.026Z
30060,Caissargues,2669,2716,167,18,DVF statistiques,2026-03-02T16:05:02.026Z
30061,La Calmette,2352,2279,118,30,DVF statistiques,2026-03-02T16:05:02.026Z
30062,Calvisson,3103,2815,349,251,DVF statistiques,2026-03-02T16:05:02.026Z
30064,Campestre-et-Luc,1299,,18,0,DVF statistiques,2026-03-02T16:05:02.026Z
30065,Canaules-et-Argentieres,1995,,40,0,DVF statistiques,2026-03-02T16:05:02.026Z
30066,Cannes-et-Clairan,2437,,40,0,DVF statistiques,2026-03-02T16:05:02.026Z
30067,La Capelle-et-Masmolene,2657,2564,44,2,DVF statistiques,2026-03-02T16:05:02.026Z
30068,Cardet,1912,,48,0,DVF statistiques,2026-03-02T16:05:02.026Z
30069,Carnas,2892,,33,0,DVF statistiques,2026-03-02T16:05:02.026Z
30070,Carsan,2644,,35,0,DVF statistiques,2026-03-02T16:05:02.026Z
30071,Cassagnoles,1939,1786,27,1,DVF statistiques,2026-03-02T16:05:02.026Z
30072,Castelnau-Valence,2134,,29,0,DVF statistiques,2026-03-02T16:05:02.026Z
30073,Castillon-du-Gard,3442,2257,105,3,DVF statistiques,2026-03-02T16:05:02.026Z
30075,Caveirac,3222,2985,223,13,DVF statistiques,2026-03-02T16:05:02.026Z
30076,Cavillargues,2658,2466,52,4,DVF statistiques,2026-03-02T16:05:02.026Z
30077,Cendras,2056,1500,45,1,DVF statistiques,2026-03-02T16:05:02.026Z
30079,Chambon,1503,1860,30,1,DVF statistiques,2026-03-02T16:05:02.026Z
30080,Chamborigaud,1572,831,63,21,DVF statistiques,2026-03-02T16:05:02.026Z
30081,Chusclan,2467,1675,56,3,DVF statistiques,2026-03-02T16:05:02.026Z
30082,Clarensac,2926,2553,247,32,DVF statistiques,2026-03-02T16:05:02.026Z
30083,Codognan,2992,2644,154,14,DVF statistiques,2026-03-02T16:05:02.026Z
30084,Codolet,2356,1321,25,4,DVF statistiques,2026-03-02T16:05:02.026Z
30085,Collias,2736,4559,84,1,DVF statistiques,2026-03-02T16:05:02.026Z
30086,Collorgues,3081,,47,0,DVF statistiques,2026-03-02T16:05:02.026Z
30087,Colognac,1899,833,17,1,DVF statistiques,2026-03-02T16:05:02.026Z
30088,Combas,2358,,43,0,DVF statistiques,2026-03-02T16:05:02.026Z
30089,Comps,2593,1295,100,4,DVF statistiques,2026-03-02T16:05:02.026Z
30090,Concoules,1615,1286,46,1,DVF statistiques,2026-03-02T16:05:02.026Z
30091,Congenies,2782,1684,78,3,DVF statistiques,2026-03-02T16:05:02.026Z
30092,Connaux,2571,2463,116,9,DVF statistiques,2026-03-02T16:05:02.026Z
30093,Conqueyrac,2979,,5,0,DVF statistiques,2026-03-02T16:05:02.026Z
30094,Corbes,3222,1779,5,6,DVF statistiques,2026-03-02T16:05:02.026Z
30095,Corconne,2546,1442,49,1,DVF statistiques,2026-03-02T16:05:02.026Z
30096,Cornillon,2508,2892,61,1,DVF statistiques,2026-03-02T16:05:02.026Z
30097,Courry,2064,1859,30,1,DVF statistiques,2026-03-02T16:05:02.026Z
30098,Crespian,2601,,33,0,DVF statistiques,2026-03-02T16:05:02.026Z
30099,Cros,2370,1086,33,1,DVF statistiques,2026-03-02T16:05:02.026Z
30100,Cruviers-Lascours,2022,2270,37,4,DVF statistiques,2026-03-02T16:05:02.026Z
30101,Deaux,2246,,32,0,DVF statistiques,2026-03-02T16:05:02.026Z
30102,Dions,1940,1273,54,1,DVF statistiques,2026-03-02T16:05:02.026Z
30103,Domazan,2876,1737,47,4,DVF statistiques,2026-03-02T16:05:02.026Z
30104,Domessargues,2437,,34,0,DVF statistiques,2026-03-02T16:05:02.026Z
30105,Dourbies,1762,777,36,5,DVF statistiques,2026-03-02T16:05:02.026Z
30106,Durfort-et-Saint-Martin-de-Sossenac,2030,1173,55,2,DVF statistiques,2026-03-02T16:05:02.026Z
30107,Estezargues,3332,1011,24,2,DVF statistiques,2026-03-02T16:05:02.026Z
30108,L'Estrechure,1487,258,15,1,DVF statistiques,2026-03-02T16:05:02.026Z
30109,Euzet,2530,3750,19,1,DVF statistiques,2026-03-02T16:05:02.026Z
30110,Flaux,3043,,37,0,DVF statistiques,2026-03-02T16:05:02.026Z
30111,Foissac,3123,,23,0,DVF statistiques,2026-03-02T16:05:02.026Z
30112,Fons,2616,1393,90,1,DVF statistiques,2026-03-02T16:05:02.026Z
30113,Fons-sur-Lussan,2580,1198,23,1,DVF statistiques,2026-03-02T16:05:02.026Z
30114,Fontanes,2505,1929,38,2,DVF statistiques,2026-03-02T16:05:02.027Z
30115,Fontareches,3188,1806,30,3,DVF statistiques,2026-03-02T16:05:02.027Z
30116,Fournes,2294,2114,71,4,DVF statistiques,2026-03-02T16:05:02.027Z
30117,Fourques,2904,2565,93,32,DVF statistiques,2026-03-02T16:05:02.027Z
30119,Fressac,1984,8120,14,1,DVF statistiques,2026-03-02T16:05:02.027Z
30120,Gagnieres,2000,1033,82,14,DVF statistiques,2026-03-02T16:05:02.027Z
30121,Gailhan,2869,,16,0,DVF statistiques,2026-03-02T16:05:02.027Z
30122,Gajan,2422,1732,29,2,DVF statistiques,2026-03-02T16:05:02.027Z
30123,Gallargues-le-Montueux,2987,2844,198,33,DVF statistiques,2026-03-02T16:05:02.027Z
30124,Le Garn,2554,1527,19,2,DVF statistiques,2026-03-02T16:05:02.027Z
30125,Garons,2809,2530,204,46,DVF statistiques,2026-03-02T16:05:02.027Z
30126,Garrigues-Sainte-Eulalie,3327,,49,0,DVF statistiques,2026-03-02T16:05:02.027Z
30127,Gaujac,2470,,78,0,DVF statistiques,2026-03-02T16:05:02.027Z
30128,Generac,2368,2325,209,47,DVF statistiques,2026-03-02T16:05:02.027Z
30129,Generargues,2499,2618,40,2,DVF statistiques,2026-03-02T16:05:02.027Z
30130,Genolhac,1595,960,72,12,DVF statistiques,2026-03-02T16:05:02.027Z
30131,Goudargues,3076,2272,73,8,DVF statistiques,2026-03-02T16:05:02.027Z
30132,La Grand-Combe,1220,822,134,98,DVF statistiques,2026-03-02T16:05:02.027Z
30133,Le Grau-du-Roi,5143,4992,243,4041,DVF statistiques,2026-03-02T16:05:02.027Z
30134,Issirac,2356,,39,0,DVF statistiques,2026-03-02T16:05:02.027Z
30135,Jonquieres-Saint-Vincent,2252,2403,162,44,DVF statistiques,2026-03-02T16:05:02.027Z
30136,Junas,2999,,75,0,DVF statistiques,2026-03-02T16:05:02.027Z
30137,Lamelouze,2133,208,7,1,DVF statistiques,2026-03-02T16:05:02.027Z
30138,Langlade,3105,2373,113,9,DVF statistiques,2026-03-02T16:05:02.027Z
30139,Lanuejols,1193,,23,0,DVF statistiques,2026-03-02T16:05:02.027Z
30140,Lasalle,1771,979,71,12,DVF statistiques,2026-03-02T16:05:02.027Z
30141,Laudun-l'Ardoise,2578,2103,293,33,DVF statistiques,2026-03-02T16:05:02.027Z
30142,Laval-Pradel,1747,498,44,7,DVF statistiques,2026-03-02T16:05:02.027Z
30143,Laval-Saint-Roman,2324,,19,0,DVF statistiques,2026-03-02T16:05:02.027Z
30144,Lecques,2707,9429,26,1,DVF statistiques,2026-03-02T16:05:02.027Z
30145,Ledenon,2491,1573,75,2,DVF statistiques,2026-03-02T16:05:02.027Z
30146,Ledignan,2004,1330,70,3,DVF statistiques,2026-03-02T16:05:02.027Z
30147,Lezan,2119,2182,82,6,DVF statistiques,2026-03-02T16:05:02.027Z
30148,Liouc,2507,,21,0,DVF statistiques,2026-03-02T16:05:02.027Z
30149,Lirac,2798,2212,40,1,DVF statistiques,2026-03-02T16:05:02.027Z
30150,Logrian-Florian,2586,,21,0,DVF statistiques,2026-03-02T16:05:02.027Z
30151,Lussan,2858,1969,54,4,DVF statistiques,2026-03-02T16:05:02.027Z
30152,Les Mages,2023,1687,123,3,DVF statistiques,2026-03-02T16:05:02.027Z
30153,Malons-et-Elze,2460,676,9,1,DVF statistiques,2026-03-02T16:05:02.027Z
30154,Mandagout,1502,2500,35,1,DVF statistiques,2026-03-02T16:05:02.027Z
30155,Manduel,2604,2315,338,12,DVF statistiques,2026-03-02T16:05:02.027Z
30156,Marguerittes,2600,2349,351,94,DVF statistiques,2026-03-02T16:05:02.027Z
30158,Martignargues,2555,,19,0,DVF statistiques,2026-03-02T16:05:02.027Z
30159,Le Martinet,1491,964,46,18,DVF statistiques,2026-03-02T16:05:02.027Z
30160,Maruejols-les-Gardon,2054,1928,9,2,DVF statistiques,2026-03-02T16:05:02.027Z
30161,Massanes,2482,,17,0,DVF statistiques,2026-03-02T16:05:02.027Z
30162,Massillargues-Attuech,2286,1479,47,4,DVF statistiques,2026-03-02T16:05:02.027Z
30163,Mauressargues,2384,,11,0,DVF statistiques,2026-03-02T16:05:02.027Z
30164,Mejannes-le-Clap,2220,1662,165,5,DVF statistiques,2026-03-02T16:05:02.027Z
30165,Mejannes-les-Ales,2276,,52,0,DVF statistiques,2026-03-02T16:05:02.027Z
30166,Meynes,2565,1590,119,8,DVF statistiques,2026-03-02T16:05:02.027Z
30167,Meyrannes,1947,1913,64,4,DVF statistiques,2026-03-02T16:05:02.027Z
30168,Mialet,2505,,46,0,DVF statistiques,2026-03-02T16:05:02.027Z
30169,Milhaud,2505,2118,275,67,DVF statistiques,2026-03-02T16:05:02.027Z
30170,Molieres-Cavaillac,1861,2184,76,9,DVF statistiques,2026-03-02T16:05:02.027Z
30171,Molieres-sur-Ceze,1705,933,74,35,DVF statistiques,2026-03-02T16:05:02.027Z
30172,Monoblet,2262,,29,0,DVF statistiques,2026-03-02T16:05:02.027Z
30173,Mons,2727,,95,0,DVF statistiques,2026-03-02T16:05:02.027Z
30174,Montaren-et-Saint-Mediers,3292,4759,127,1,DVF statistiques,2026-03-02T16:05:02.027Z
30175,Montclus,2511,,15,0,DVF statistiques,2026-03-02T16:05:02.027Z
30176,Montdardier,1410,294,28,5,DVF statistiques,2026-03-02T16:05:02.027Z
30177,Monteils,2183,4184,27,2,DVF statistiques,2026-03-02T16:05:02.027Z
30178,Montfaucon,2516,2913,74,3,DVF statistiques,2026-03-02T16:05:02.027Z
30179,Montfrin,2136,2194,220,11,DVF statistiques,2026-03-02T16:05:02.027Z
30180,Montignargues,2564,,22,0,DVF statistiques,2026-03-02T16:05:02.027Z
30181,Montmirat,2443,,29,0,DVF statistiques,2026-03-02T16:05:02.027Z
30182,Montpezat,2403,2503,82,3,DVF statistiques,2026-03-02T16:05:02.027Z
30183,Moulezan,2194,1819,57,5,DVF statistiques,2026-03-02T16:05:02.027Z
30184,Moussac,2218,,90,0,DVF statistiques,2026-03-02T16:05:02.027Z
30185,Mus,3250,2415,77,6,DVF statistiques,2026-03-02T16:05:02.027Z
30186,Nages-et-Solorgues,3330,2432,123,1,DVF statistiques,2026-03-02T16:05:02.027Z
30187,Navacelles,1796,695,17,2,DVF statistiques,2026-03-02T16:05:02.027Z
30188,Ners,1929,1436,58,1,DVF statistiques,2026-03-02T16:05:02.027Z
30189,Nimes,3078,2093,3140,9007,DVF statistiques,2026-03-02T16:05:02.027Z
30191,Orsan,2205,2733,68,2,DVF statistiques,2026-03-02T16:05:02.027Z
30192,Orthoux-Serignac-Quilhan,2886,2580,34,2,DVF statistiques,2026-03-02T16:05:02.027Z
30193,Parignargues,2452,1743,27,2,DVF statistiques,2026-03-02T16:05:02.027Z
30194,Peyremale,1887,1821,27,3,DVF statistiques,2026-03-02T16:05:02.027Z
30195,Peyrolles,1989,,2,0,DVF statistiques,2026-03-02T16:05:02.027Z
30196,Le Pin,2685,,29,0,DVF statistiques,2026-03-02T16:05:02.027Z
30197,Les Plans,2649,,6,0,DVF statistiques,2026-03-02T16:05:02.027Z
30198,Les Plantiers,1636,,17,0,DVF statistiques,2026-03-02T16:05:02.027Z
30199,Pommiers,2356,,6,0,DVF statistiques,2026-03-02T16:05:02.027Z
30200,Pompignan,2094,1909,52,3,DVF statistiques,2026-03-02T16:05:02.027Z
30201,Ponteils-et-Bresis,1668,117,30,1,DVF statistiques,2026-03-02T16:05:02.027Z
30202,Pont-Saint-Esprit,2020,1325,505,291,DVF statistiques,2026-03-02T16:05:02.027Z
